Sample_year,Latitude,Longitude,Location,Sample_ID,Sample_depth,Bulk_dens_rep1,Bulk_dens_rep2,Bulk_dens_rep3,C_ton_ha,pH,Ca_MEQ_100g,Mg_MEQ_100g,K_MEQ_100g,Na_MEQ_100g,S_MEQ_100g,H_MEQ_100g,Al_MEQ_100g,C_perc,N_perc,OM_perc,P_ppm,K_ppm,Na_ppm,Sand_CoarsePart,Sand_FinePart,Silt,Tot_clay,SoilColor,SoilColorObs,LC_type,LC_age,LU_type,LULC_hist,Man_mec_ag,Num_burn,Fert_use
1994,9862768,204394,Bragantina,B004-94,60-80,-9999,-9999,-9999,-9999,4.7,0.2,0.1,0.03,-9999,-9999,-9999,1,0.11,0.05,0.19,1,-9999,-9999,25,39,6,26,10yr 7/4,"dull yellow orange, lots of red laterite handened 2.5yr 3/4  larger particules",SS 2,10,Swidden agriculture,"1983-corn,beans, manioc; 1985-fallow",Manual,1,no
1994,9862768,204394,Bragantina,B004-94,80-100,-9999,-9999,-9999,-9999,4.7,0.3,0.1,0.04,-9999,-9999,-9999,0.8,0.56,0.05,0.96,1,-9999,-9999,27,40,11,22,2.5yr 3/4,"red reddish brown, just 40% 0f 10yr 7/4 still soft, very net",SS 2,10,Swidden agriculture,"1983-corn,beans, manioc; 1985-fallow",Manual,1,no
1994,9871202,204251,Bragantina,B005-94,0-20,1.32,-9999,-9999,19.53,4.2,0.4,0.1,0.03,-9999,-9999,-9999,0.7,0.74,0.05,1.27,1,-9999,-9999,57,33,4,6,10yr 4/3,"dull yellowish brown, fine roots",SS 1,3,Swidden agriculture/pasture,"1990-manioc, corn, rice; 1991-pasture",Manual,1,no
1994,9871202,204251,Bragantina,B005-94,20-40,1.56,-9999,-9999,13.41,4.7,0.3,0.1,0.04,-9999,-9999,-9999,0.8,0.43,0.05,0.74,1,-9999,-9999,51,32,5,12,10yr 4/4,brown,SS 1,3,Swidden agriculture/pasture,"1990-manioc, corn, rice; 1991-pasture",Manual,1,no
1994,9871202,204251,Bragantina,B005-94,40-60,1.49,-9999,-9999,15.79,4.7,0.3,0.1,0.03,-9999,-9999,-9999,0.7,0.53,0.04,0.91,1,-9999,-9999,52,28,4,16,10yr 5/6,yellowish brown,SS 1,3,Swidden agriculture/pasture,"1990-manioc, corn, rice; 1991-pasture",Manual,1,no
1994,9871202,204251,Bragantina,B005-94,60-80,-9999,-9999,-9999,-9999,4.8,0.3,0.1,0.02,-9999,-9999,-9999,0.6,0.21,0.02,0.36,1,-9999,-9999,51,30,1,18,10yr 6/8,bright yellowish brown,SS 1,3,Swidden agriculture/pasture,"1990-manioc, corn, rice; 1991-pasture",Manual,1,no
1994,9871202,204251,Bragantina,B005-94,80-100,-9999,-9999,-9999,-9999,4.7,0.2,0.1,0.02,-9999,-9999,-9999,0.6,0.24,0.03,0.41,1,-9999,-9999,47,30,2,21,10yr 6/8,"bright yellow brown, very fine <1 mm mottles 2%",SS 1,3,Swidden agriculture/pasture,"1990-manioc, corn, rice; 1991-pasture",Manual,1,no
1994,9879219,213336,Bragantina,B006-94,0-20,1.06,1.22,1.19,19.09,4.2,0.6,0.1,0.03,-9999,-9999,-9999,0.7,0.83,0.05,1.43,2,-9999,-9999,62,29,3,6,10yr 3/3,"dark brown, fine coarse roots",SS 3,19,Swidden agriculture,1960s-manioc; 1960's-fallow; 1974-cotton; 1975-fallow,Manual,1,no
1994,9879219,213336,Bragantina,B006-94,20-40,1.67,1.55,1.5,29.2,4.4,0.4,0.2,0.02,-9999,-9999,-9999,0.8,0.93,0.05,1.6,1,-9999,-9999,58,25,6,11,10yr 4/4,brown,SS 3,19,Swidden agriculture,1960s-manioc; 1960's-fallow; 1974-cotton; 1975-fallow,Manual,1,no
1994,9879219,213336,Bragantina,B006-94,40-60,1.66,1.62,1.56,12.61,4.5,0.3,0.2,0.02,-9999,-9999,-9999,0.9,0.38,0.05,0.65,1,-9999,-9999,49,26,7,18,10yr 4/6,brown,SS 3,19,Swidden agriculture,1960s-manioc; 1960's-fallow; 1974-cotton; 1975-fallow,Manual,1,no
1994,9879219,213336,Bragantina,B006-94,60-80,-9999,-9999,-9999,-9999,4.6,0.3,0.1,0.02,-9999,-9999,-9999,1,0.4,0.03,0.69,1,-9999,-9999,46,26,6,22,7.5yr 5/6,bright brown,SS 3,19,Swidden agriculture,1960s-manioc; 1960's-fallow; 1974-cotton; 1975-fallow,Manual,1,no
1994,9879219,213336,Bragantina,B006-94,80-100,-9999,-9999,-9999,-9999,4.8,0.3,0.1,0.03,-9999,-9999,-9999,0.8,0.45,0.04,0.77,1,-9999,-9999,49,24,6,21,7.5yr 5/6,bright brown,SS 3,19,Swidden agriculture,1960s-manioc; 1960's-fallow; 1974-cotton; 1975-fallow,Manual,1,no
1994,9879324,212794,Bragantina,B007-94,0-20,1.37,1.07,-9999,-9999,4,0.3,0.1,0.03,-9999,-9999,-9999,0.8,1.01,0.06,1.74,2,-9999,-9999,58,29,7,6,10yr 3/2,brownissh black,SS 3,35,Swidden agriculture,"1960-rice, manioc, corn",Manual,1,no
1994,9879324,212794,Bragantina,B007-94,20-40,1.59,1.16,-9999,-9999,4.4,0.3,0.1,0.02,-9999,-9999,-9999,0.9,0.56,0.04,0.96,2,-9999,-9999,56,30,7,7,10yr 4/2,grayish yellow brown,SS 3,35,Swidden agriculture,"1960-rice, manioc, corn",Manual,1,no
1994,9879324,212794,Bragantina,B007-94,40-60,1.62,1.21,-9999,-9999,4.7,0.2,0.1,0.03,-9999,-9999,-9999,0.6,0.47,0.05,0.81,2,-9999,-9999,53,28,10,9,10yr 5/3,dull yellowish brown,SS 3,35,Swidden agriculture,"1960-rice, manioc, corn",Manual,1,no
1994,9879324,212794,Bragantina,B007-94,60-80,-9999,-9999,-9999,-9999,5,0.3,0.1,0.03,-9999,-9999,-9999,0.7,0.67,0.05,1.15,1,-9999,-9999,49,29,12,10,10yr 5/3,dull yellowish brown,SS 3,35,Swidden agriculture,"1960-rice, manioc, corn",Manual,1,no
1994,9879324,212794,Bragantina,B007-94,80-100,-9999,-9999,-9999,-9999,5.2,0.2,0.1,0.03,-9999,-9999,-9999,0.5,0.86,0.05,1.46,1,-9999,-9999,48,29,16,7,10yr 6/2,grayish yellow brown,SS 3,35,Swidden agriculture,"1960-rice, manioc, corn",Manual,1,no
1994,9879233,187935,Bragantina,B008-94,0-20,1.15,1.26,1.28,19.68,3.9,0.3,0.1,0.03,-9999,-9999,-9999,1.6,0.8,0.09,1.36,1,-9999,-9999,49,25,12,14,10yr 3/4,dark brown,Upland forest,-9999,Logging,1984-logged,Mechanized,0,no
1994,9879233,187935,Bragantina,B008-94,20-40,1.42,1.56,1.46,19.83,4.6,0.2,0.1,0.02,-9999,-9999,-9999,1.2,0.67,0.04,1.15,1,-9999,-9999,49,27,9,15,7.5yr 4/6,"brown, small ? pebble-size laterite concretion",Upland forest,-9999,Logging,1984-logged,Mechanized,0,no
1994,9879233,187935,Bragantina,B008-94,40-60,1.46,-9999,-9999,32.41,4.8,0.2,0.1,0.03,-9999,-9999,-9999,1.2,1.11,0.04,1.91,2,-9999,-9999,47,25,18,18,5yr 3/6,"dark reddish brown, mostly laterite concretion",Upland forest,-9999,Logging,1984-logged,Mechanized,0,no
1994,9879233,187935,Bragantina,B008-94,60-80,-9999,-9999,-9999,-9999,4.7,0.2,0.1,0.03,-9999,-9999,-9999,1,0.24,0.03,0.41,2,-9999,-9999,47,27,9,17,10yr 6/8,bright yellowish brown,Upland forest,-9999,Logging,1984-logged,Mechanized,0,no
1994,9879233,187935,Bragantina,B008-94,80-100,-9999,-9999,-9999,-9999,4.7,0.3,0.1,0.02,-9999,-9999,-9999,1.1,0.16,0.03,0.27,1,-9999,-9999,53,24,7,16,10yr 6/8,"bright yellowish brown, no laterite concretion here",Upland forest,-9999,Logging,1984-logged,Mechanized,0,no
1994,9865756,213532,Bragantina,B009-94,0-20,1.19,1.26,-9999,20.66,4.5,1.3,0.3,0.03,-9999,-9999,-9999,0.6,0.84,0.07,1.45,4,-9999,-9999,57,22,16,5,10yr 3/3,dark brown,SS 1,2.5,Swidden agriculture,"1984-corn, manioc, beans, rice; 1986-fallow; 1991-corn, manioc; 1992-fallow",Manual,1,no
1994,9865756,213532,Bragantina,B009-94,20-40,1.55,1.51,-9999,14.38,4.6,0.3,0.3,0.02,-9999,-9999,-9999,0.8,0.47,0.04,0.81,1,-9999,-9999,51,27,9,13,10yr 4/4,brown,SS 1,2.5,Swidden agriculture,"1984-corn, manioc, beans, rice; 1986-fallow; 1991-corn, manioc; 1992-fallow",Manual,1,no
1994,9865756,213532,Bragantina,B009-94,40-60,1.48,1.52,-9999,18.6,4.9,0.2,0.2,0.01,-9999,-9999,-9999,0.9,0.62,0.04,1.07,1,-9999,-9999,44,27,8,21,10yr 5/6,yellowish brown,SS 1,2.5,Swidden agriculture,"1984-corn, manioc, beans, rice; 1986-fallow; 1991-corn, manioc; 1992-fallow",Manual,1,no
1994,9865756,213532,Bragantina,B009-94,60-80,-9999,-9999,-9999,-9999,5,0.2,0.2,0.01,-9999,-9999,-9999,0.8,1.37,0.04,2.36,1,-9999,-9999,47,25,2,26,10yr 6/8,bright yellowish brown,SS 1,2.5,Swidden agriculture,"1984-corn, manioc, beans, rice; 1986-fallow; 1991-corn, manioc; 1992-fallow",Manual,1,no
1994,9865756,213532,Bragantina,B009-94,80-100,-9999,-9999,-9999,-9999,4.8,0.2,0.2,0.01,-9999,-9999,-9999,0.8,0.34,0.03,0.59,2,-9999,-9999,45,26,4,25,10yr 6/8,bright yellowish brown,SS 1,2.5,Swidden agriculture,"1984-corn, manioc, beans, rice; 1986-fallow; 1991-corn, manioc; 1992-fallow",Manual,1,no
1994,9881331,207972,Bragantina,B010-94,0-20,1.04,1.15,-9999,30.95,5.3,0.5,0.3,0.02,-9999,-9999,-9999,0.6,1.42,0.05,2.45,2,-9999,-9999,55,27,10,8,10yr 3/3,"dark brown, fine roots",SS 2,8,Swidden agriculture,"1985-beans, manioc, corn; 1986-fallow",Manual,1,no
1994,9881331,207972,Bragantina,B010-94,20-40,1.6,1.53,-9999,11.17,5,0.5,0.2,0.02,-9999,-9999,-9999,0.8,0.42,0.04,0.72,1,-9999,-9999,44,24,2,30,10yr 5/8,yellowish brown,SS 2,8,Swidden agriculture,"1985-beans, manioc, corn; 1986-fallow",Manual,1,no
1994,9881331,207972,Bragantina,B010-94,40-60,1.58,1.54,-9999,21.52,4.8,0.3,0.2,0.02,-9999,-9999,-9999,1,0.69,0.04,1.19,1,-9999,-9999,38,23,7,32,10yr 6/8,bright yellowish brown,SS 2,8,Swidden agriculture,"1985-beans, manioc, corn; 1986-fallow",Manual,1,no
1994,9881331,207972,Bragantina,B010-94,60-80,-9999,-9999,-9999,-9999,4.9,0.3,0.2,0.02,-9999,-9999,-9999,0.8,0.34,0.04,0.59,1,-9999,-9999,38,23,6,33,10yr 6/6,bright yellowish brown,SS 2,8,Swidden agriculture,"1985-beans, manioc, corn; 1986-fallow",Manual,1,no
1994,9881331,207972,Bragantina,B010-94,80-100,-9999,-9999,-9999,-9999,5,0.5,0.2,0.01,-9999,-9999,-9999,0.8,0.46,0.04,0.79,1,-9999,-9999,39,22,7,32,10yr 6/6,bright yellowish brown,SS 2,8,Swidden agriculture,"1985-beans, manioc, corn; 1986-fallow",Manual,1,no
1994,9880774,213508,Bragantina,B011-94,0-20,1.05,-9999,-9999,15.12,5.1,0.2,0.2,0.02,-9999,-9999,-9999,0.7,0.72,0.05,1.24,1,-9999,-9999,57,31,4,8,10yr 4/4,brown,SS 3,15,Swidden agriculture,"1978-rice, manioc, corn; 1980-fallow",Manual,1,no
1994,9880774,213508,Bragantina,B011-94,20-40,1.35,-9999,-9999,15.12,5.2,0.2,0.2,0.02,-9999,-9999,-9999,1,0.56,0.04,0.96,1,-9999,-9999,47,30,8,17,10yr 5/6,yellowish brown,SS 3,15,Swidden agriculture,"1978-rice, manioc, corn; 1980-fallow",Manual,1,no
1994,9880774,213508,Bragantina,B011-94,40-60,-9999,-9999,-9999,-9999,5.1,0.2,0.2,0.01,-9999,-9999,-9999,1,0.48,0.04,0.48,1,-9999,-9999,41,26,7,26,10yr 5/8,yellowish brown,SS 3,15,Swidden agriculture,"1978-rice, manioc, corn; 1980-fallow",Manual,1,no
1994,9880774,213508,Bragantina,B011-94,60-80,-9999,-9999,-9999,-9999,5.1,0.3,0.1,0.01,-9999,-9999,-9999,0.9,0.48,0.04,0.48,1,-9999,-9999,36,26,1,37,10yr 6/8,bright yellowish brown,SS 3,15,Swidden agriculture,"1978-rice, manioc, corn; 1980-fallow",Manual,1,no
1994,9880774,213508,Bragantina,B011-94,80-100,-9999,-9999,-9999,-9999,5.1,0.3,0.2,0.01,-9999,-9999,-9999,0.7,0.34,0.04,0.34,1,-9999,-9999,31,25,3,33,10yr 6/8,bright yellowish brown,SS 3,15,Swidden agriculture,"1978-rice, manioc, corn; 1980-fallow",Manual,1,no
1995,9879174,212774,Bragantina,B020-95,0-20,1.26,1.32,-9999,-9999,4.9,0.5,0.4,0.04,-9999,-9999,-9999,0.8,1.05,0.07,1.81,1,17,-9999,49,28,15,8,-9999,-9999,SS 3,35,Swidden agriculture,"1960-rice, manioc, corn",Manual,1,no
1995,9879174,212774,Bragantina,B020-95,20-40,1.73,1.56,-9999,-9999,4.9,0.2,0,0.02,-9999,-9999,-9999,1.3,1.11,0.06,1.91,1,11,-9999,48,25,15,12,-9999,-9999,SS 3,35,Swidden agriculture,"1960-rice, manioc, corn",Manual,1,no
1995,9879174,212774,Bragantina,B020-95,40-60,1.32,1.28,-9999,-9999,5.1,0.1,0,0.01,-9999,-9999,-9999,0.3,0.71,0.04,1.22,1,6,-9999,46,29,17,8,-9999,-9999,SS 3,35,Swidden agriculture,"1960-rice, manioc, corn",Manual,1,no
1995,9879174,212774,Bragantina,B020-95,60-80,-9999,-9999,-9999,-9999,5.6,0.1,0,0.01,-9999,-9999,-9999,0.4,0.55,0.04,0.95,1,6,-9999,47,29,20,4,-9999,-9999,SS 3,35,Swidden agriculture,"1960-rice, manioc, corn",Manual,1,no
1995,9879174,212774,Bragantina,B020-95,80-100,-9999,-9999,-9999,-9999,5.7,0.1,0,0.01,-9999,-9999,-9999,0.3,0.61,0.05,1.05,1,5,-9999,44,29,15,12,-9999,-9999,SS 3,35,Swidden agriculture,"1960-rice, manioc, corn",Manual,1,no
1995,9844803,212665,Bragantina,B021-95,0-20,1.28,1.44,-9999,-9999,5.7,1,0.4,0.03,-9999,-9999,-9999,0.2,0.85,0.05,1.46,1,14,-9999,39,39,14,8,-9999,-9999,SS 1,3,Swidden agriculture,1991-crop,Manual,-9999,no
1995,9844803,212665,Bragantina,B021-95,20-40,1.58,1.58,-9999,-9999,4.9,0.1,0,0.02,-9999,-9999,-9999,0.9,0.47,0.04,0.81,1,8,-9999,34,37,13,16,-9999,-9999,SS 1,3,Swidden agriculture,1991-crop,Manual,-9999,no
1995,9844803,212665,Bragantina,B021-95,40-60,1.55,1.56,-9999,-9999,5,0.1,0.1,0.01,-9999,-9999,-9999,0.6,0.43,0.04,0.74,1,5,-9999,36,35,11,18,-9999,-9999,SS 1,3,Swidden agriculture,1991-crop,Manual,-9999,no
1995,9844803,212665,Bragantina,B021-95,60-80,-9999,-9999,-9999,-9999,5.5,0.1,0.1,0.01,-9999,-9999,-9999,0.7,0.35,0.04,0.6,1,5,-9999,33,38,9,20,-9999,-9999,SS 1,3,Swidden agriculture,1991-crop,Manual,-9999,no
1995,9844803,212665,Bragantina,B021-95,80-100,-9999,-9999,-9999,-9999,5.5,0.1,0.1,0.01,-9999,-9999,-9999,0.7,0.31,0.02,0.53,1,5,-9999,35,35,10,20,-9999,-9999,SS 1,3,Swidden agriculture,1991-crop,Manual,-9999,no
1995,9889076,217344,Bragantina,B022-95,0-20,-9999,-9999,-9999,-9999,5.1,4.5,1.4,0.06,-9999,-9999,-9999,0.5,10.14,0.45,17.44,7,26,-9999,2,18,60,20,-9999,-9999,Igapo forest (wet),-9999,Logging,Occasional logging,Manual,0,no
1995,9889076,217344,Bragantina,B022-95,20-40,-9999,-9999,-9999,-9999,5.4,7.2,1.6,0.17,-9999,-9999,-9999,0.3,13.68,0.75,23.53,13,67,-9999,0,13,73,24,-9999,-9999,Igapo forest (wet),-9999,Logging,Occasional logging,Manual,0,no
1995,9889076,217344,Bragantina,B022-95,40-60,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,-9999,-9999,Igapo forest (wet),-9999,Logging,Occasional logging,Manual,0,no
1995,9889076,217344,Bragantina,B022-95,60-80,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,-9999,-9999,Igapo forest (wet),-9999,Logging,Occasional logging,Manual,0,no
1995,9889076,217344,Bragantina,B022-95,80-100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,-9999,-9999,Igapo forest (wet),-9999,Logging,Occasional logging,Manual,0,no
1995,9889086,217354,Bragantina,B023-95,0-20,1.62,-9999,-9999,-9999,5.2,0.9,0.4,0.09,-9999,-9999,-9999,1.5,6.92,0.3,11.9,2,37,-9999,34,35,23,8,-9999,-9999,Igapo forest (dry),-9999,Logging,Occasional logging,Manual,0,no
1995,9889086,217354,Bragantina,B023-95,20-40,-9999,-9999,-9999,-9999,5.7,0.1,0,0.01,-9999,-9999,-9999,1,1.84,0.07,3.16,1,5,-9999,40,45,9,6,-9999,-9999,Igapo forest (dry),-9999,Logging,Occasional logging,Manual,0,no
1995,9889086,217354,Bragantina,B023-95,40-60,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,-9999,-9999,Igapo forest (dry),-9999,Logging,Occasional logging,Manual,0,no
1995,9889086,217354,Bragantina,B023-95,60-80,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,-9999,-9999,Igapo forest (dry),-9999,Logging,Occasional logging,Manual,0,no
1995,9889086,217354,Bragantina,B023-95,80-100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,-9999,-9999,Igapo forest (dry),-9999,Logging,Occasional logging,Manual,0,no
1995,9876442,195442,Bragantina,B024+95,0-20,1.19,-9999,-9999,-9999,5.3,0.7,0.3,0.02,-9999,-9999,-9999,0.3,0.74,0.06,1.27,1,9,-9999,36,36,14,14,-9999,-9999,SS 3,25,Swidden agriculture,Before 1970-agave for rope,Manual,-9999,no
1995,9876442,195442,Bragantina,B024+95,20-40,1.7,-9999,-9999,-9999,5.2,0.6,0.5,0.01,-9999,-9999,-9999,0.3,0.4,0.05,0.69,1,3,-9999,29,35,10,26,-9999,-9999,SS 3,25,Swidden agriculture,Before 1970-agave for rope,Manual,-9999,no
1995,9876442,195442,Bragantina,B024+95,40-60,1.59,-9999,-9999,-9999,5.1,0.4,0.4,0.01,-9999,-9999,-9999,0.3,0.32,0.04,0.55,1,3,-9999,28,33,11,28,-9999,-9999,SS 3,25,Swidden agriculture,Before 1970-agave for rope,Manual,-9999,no
1995,9876442,195442,Bragantina,B024+95,60-80,-9999,-9999,-9999,-9999,5,0.5,0.1,0.01,-9999,-9999,-9999,0.4,0.27,0.02,0.46,1,3,-9999,28,32,8,32,-9999,-9999,SS 3,25,Swidden agriculture,Before 1970-agave for rope,Manual,-9999,no
1995,9876442,195442,Bragantina,B024+95,80-100,-9999,-9999,-9999,-9999,5.1,0.5,0.2,0.01,-9999,-9999,-9999,0.4,0.29,0.03,0.5,1,3,-9999,28,32,8,32,-9999,-9999,SS 3,25,Swidden agriculture,Before 1970-agave for rope,Manual,-9999,no
1995,9876442,195442,Bragantina,B024-95,0-20,1.28,-9999,-9999,-9999,5.6,0.5,0.1,0.03,-9999,-9999,-9999,0.5,1.05,0.07,1.81,1,12,-9999,39,38,11,12,-9999,-9999,SS 3,25,Swidden agriculture,Before 1970-agave for rope,Manual,-9999,no
1995,9876442,195442,Bragantina,B024-95,20-40,1.63,-9999,-9999,-9999,5.5,0.2,0.2,0.01,-9999,-9999,-9999,0.5,0.53,0.04,0.91,1,5,-9999,30,36,10,24,-9999,-9999,SS 3,25,Swidden agriculture,Before 1970-agave for rope,Manual,-9999,no
1995,9876442,195442,Bragantina,B024-95,40-60,1.59,-9999,-9999,-9999,5.4,0.1,0,0.01,-9999,-9999,-9999,0.8,0.37,0.04,0.64,1,3,-9999,28,33,7,32,-9999,-9999,SS 3,25,Swidden agriculture,Before 1970-agave for rope,Manual,-9999,no
1995,9876442,195442,Bragantina,B024-95,60-80,-9999,-9999,-9999,-9999,5.4,0.1,0,0.01,-9999,-9999,-9999,0.8,0.34,0.03,0.58,1,3,-9999,27,33,10,30,-9999,-9999,SS 3,25,Swidden agriculture,Before 1970-agave for rope,Manual,-9999,no
1995,9876442,195442,Bragantina,B024-95,80-100,-9999,-9999,-9999,-9999,5.5,0.1,0.1,0,-9999,-9999,-9999,0.1,0.26,0.03,0.45,1,1,-9999,28,31,9,32,-9999,-9999,SS 3,25,Swidden agriculture,Before 1970-agave for rope,Manual,-9999,no
1995,9879095,197220,Bragantina,B025-95,0-20,0.92,1.14,-9999,-9999,4.8,0.4,0.4,0.07,-9999,-9999,-9999,1,1.58,0.04,2.72,1,31,-9999,31,32,19,18,-9999,-9999,SS 2,6,Swidden agriculture,"1988-manioc, beans",Manual,1,no
1995,9879095,197220,Bragantina,B025-95,20-40,1.39,1.54,-9999,-9999,4.8,0.3,0.1,0.04,-9999,-9999,-9999,1,1.01,0.05,1.74,1,16,-9999,28,31,17,24,-9999,-9999,SS 2,6,Swidden agriculture,"1988-manioc, beans",Manual,1,no
1995,9879095,197220,Bragantina,B025-95,40-60,1.25,1.25,-9999,-9999,4.8,0.3,0.1,0.02,-9999,-9999,-9999,0.9,0.61,0.04,1.05,1,8,-9999,28,30,18,24,-9999,-9999,SS 2,6,Swidden agriculture,"1988-manioc, beans",Manual,1,no
1995,9879095,197220,Bragantina,B025-95,60-80,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,-9999,-9999,SS 2,6,Swidden agriculture,"1988-manioc, beans",Manual,1,no
1995,9879095,197220,Bragantina,B025-95,80-100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,,-9999,-9999,SS 2,6,Swidden agriculture,"1988-manioc, beans",Manual,1,no
1995,9867755,188629,Bragantina,B026-95,0-20,1.12,1.36,-9999,-9999,5.3,0.6,0.5,0.02,-9999,-9999,-9999,0.4,0.76,0.03,1.31,1,11,-9999,18,57,11,14,-9999,-9999,SS 1,4,Swidden agriculture,1950?-crop; 1991-manioc,Manual,1,no
1995,9867755,188629,Bragantina,B026-95,20-40,1.53,1.56,-9999,-9999,5.2,0.4,0.4,0.01,-9999,-9999,-9999,0.5,0.51,0.03,0.88,1,6,-9999,17,53,10,20,-9999,-9999,SS 1,4,Swidden agriculture,1950?-crop; 1991-manioc,Manual,1,no
1995,9867755,188629,Bragantina,B026-95,40-60,1.44,1.44,-9999,-9999,5.2,0.3,0.3,0.01,-9999,-9999,-9999,0.5,0.39,0.02,0.67,1,5,-9999,16,52,12,20,-9999,-9999,SS 1,4,Swidden agriculture,1950?-crop; 1991-manioc,Manual,1,no
1995,9867755,188629,Bragantina,B026-95,60-80,-9999,-9999,-9999,-9999,5.2,0.3,0.2,0.01,-9999,-9999,-9999,0.5,0.29,0.03,0.5,1,5,-9999,16,53,7,24,-9999,-9999,SS 1,4,Swidden agriculture,1950?-crop; 1991-manioc,Manual,1,no
1995,9867755,188629,Bragantina,B026-95,80-100,-9999,-9999,-9999,-9999,5.1,0.3,0.2,0.01,-9999,-9999,-9999,0.4,0.24,0.03,0.41,1,3,-9999,18,50,12,20,-9999,-9999,SS 1,4,Swidden agriculture,1950?-crop; 1991-manioc,Manual,1,no
1995,9881158,219723,Bragantina,B027-95,0-20,1.4,1.32,-9999,-9999,4.8,0.3,0.4,0.03,-9999,-9999,-9999,0.6,0.92,0.05,1.58,1,14,-9999,43,28,21,8,-9999,-9999,SS 2,8,Swidden agriculture,1965?-crop; 1986-manioc,Manual,1,no
1995,9881158,219723,Bragantina,B027-95,20-40,1.5,1.66,-9999,-9999,5.1,0.2,0.2,0.02,-9999,-9999,-9999,0.7,0.58,0.05,1,1,8,-9999,35,27,28,10,-9999,-9999,SS 2,8,Swidden agriculture,1965?-crop; 1986-manioc,Manual,1,no
1995,9881158,219723,Bragantina,B027-95,40-60,1.55,1.59,-9999,-9999,5.1,0.3,0.3,0.01,-9999,-9999,-9999,0.7,0.41,0.04,0.7,1,6,-9999,34,25,19,22,-9999,-9999,SS 2,8,Swidden agriculture,1965?-crop; 1986-manioc,Manual,1,no
1995,9881158,219723,Bragantina,B027-95,60-80,-9999,-9999,-9999,-9999,5.3,0.4,0.3,0.01,-9999,-9999,-9999,0.8,0.35,0.02,0.6,1,5,-9999,33,24,17,26,-9999,-9999,SS 2,8,Swidden agriculture,1965?-crop; 1986-manioc,Manual,1,no
1995,9881158,219723,Bragantina,B027-95,80-100,-9999,-9999,-9999,-9999,5.2,0.4,0.4,0.01,-9999,-9999,-9999,0.9,0.34,0.02,0.58,1,5,-9999,33,23,18,26,-9999,-9999,SS 2,8,Swidden agriculture,1965?-crop; 1986-manioc,Manual,1,no
1994,-9999,-9999,Bragantina,BA03-94,0-20,1.59,1.48,-9999,7.34,4.9,0.1,0.3,0.03,-9999,-9999,-9999,1.1,0.24,0.07,0.41,1,-9999,-9999,27,44,10,19,10yr 5/3,dull yellowish brown,,,,,,,
1994,-9999,-9999,Bragantina,BA03-94,20-40,1.61,1.43,-9999,4.86,5,0.2,0.3,0.02,-9999,-9999,-9999,1,0.16,0.06,0.27,1,-9999,-9999,29,45,9,17,10yr 6/4,dull yellowish orange,,,,,,,
1994,-9999,-9999,Bragantina,BA03-94,40-60,1.55,1.55,-9999,16.52,5.1,0.1,0.3,0.02,-9999,-9999,-9999,1,0.54,0.06,0.93,1,-9999,-9999,29,46,9,16,10yr 7/4,dull yellowish brown,,,,,,,
1994,-9999,-9999,Bragantina,BA03-94,60-80,-9999,-9999,-9999,-9999,5,0.1,0.3,0.02,-9999,-9999,-9999,1,0.13,0.06,0.22,1,-9999,-9999,27,45,4,24,10yr 7/4,dull yellowish brown,,,,,,,
1994,-9999,-9999,Bragantina,BA03-94,80-100,-9999,-9999,-9999,-9999,4.9,0.1,0.3,0.02,-9999,-9999,-9999,1,0.13,0.05,0.22,1,-9999,-9999,20,43,21,16,10yr 7/4,dull yellowish brown,,,,,,,
1994,-9999,-9999,Bragantina,BA04-94,0-20,-9999,-9999,-9999,-9999,5.4,1.5,0.3,0.01,-9999,-9999,-9999,0.2,1.05,0.06,1.81,10,-9999,-9999,37,46,2,15,10yr 4/3,"dull yellowish brown, dark large mottles",,,,,,,
1994,-9999,-9999,Bragantina,BA04-94,20-40,-9999,-9999,-9999,-9999,5.5,1.1,0.3,0.01,-9999,-9999,-9999,0.2,0.19,0.07,0.33,4,-9999,-9999,30,45,3,22,10yr 6/4,dull yellowish orange,,,,,,,
