"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"07/28/2021","AQS","010731003","1","0.5","ppm","6","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"07/29/2021","AQS","010731003","1","0.5","ppm","6","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"07/30/2021","AQS","010731003","1","0.5","ppm","6","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"07/31/2021","AQS","010731003","1","0.5","ppm","6","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"08/01/2021","AQS","010731003","1","0.5","ppm","6","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"08/02/2021","AQS","010731003","1","0.4","ppm","5","Fairfield","18","75.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"08/03/2021","AQS","010731003","1","0.4","ppm","5","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"08/04/2021","AQS","010731003","1","0.4","ppm","5","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"08/05/2021","AQS","010731003","1","0.4","ppm","5","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"08/06/2021","AQS","010731003","1","0.4","ppm","5","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"08/07/2021","AQS","010731003","1","0.6","ppm","7","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"08/08/2021","AQS","010731003","1","0.4","ppm","5","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"08/09/2021","AQS","010731003","1","0.4","ppm","5","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"08/10/2021","AQS","010731003","1","0.3","ppm","3","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"08/11/2021","AQS","010731003","1","0.3","ppm","3","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"08/12/2021","AQS","010731003","1","0.4","ppm","5","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"08/13/2021","AQS","010731003","1","0.4","ppm","5","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"08/14/2021","AQS","010731003","1","0.3","ppm","3","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"08/15/2021","AQS","010731003","1","0.3","ppm","3","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"08/16/2021","AQS","010731003","1","0.3","ppm","3","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"08/17/2021","AQS","010731003","1","0.3","ppm","3","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"08/18/2021","AQS","010731003","1","0.3","ppm","3","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"08/19/2021","AQS","010731003","1","0.3","ppm","3","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"08/20/2021","AQS","010731003","1","0.3","ppm","3","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"08/21/2021","AQS","010731003","1","0.3","ppm","3","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"08/22/2021","AQS","010731003","1","0.3","ppm","3","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"08/23/2021","AQS","010731003","1","0.5","ppm","6","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"08/24/2021","AQS","010731003","1","0.6","ppm","7","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"08/25/2021","AQS","010731003","1","0.6","ppm","7","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"08/26/2021","AQS","010731003","1","0.4","ppm","5","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"08/27/2021","AQS","010731003","1","0.5","ppm","6","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"08/28/2021","AQS","010731003","1","0.3","ppm","3","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"08/29/2021","AQS","010731003","1","0.3","ppm","3","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"08/30/2021","AQS","010731003","1","0.3","ppm","3","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"08/31/2021","AQS","010731003","1","0.2","ppm","2","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"09/01/2021","AQS","010731003","1","0.3","ppm","3","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"09/02/2021","AQS","010731003","1","0.5","ppm","6","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"09/03/2021","AQS","010731003","1","0.5","ppm","6","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"09/04/2021","AQS","010731003","1","0.4","ppm","5","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"09/05/2021","AQS","010731003","1","0.5","ppm","6","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"09/06/2021","AQS","010731003","1","0.5","ppm","6","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"09/07/2021","AQS","010731003","1","0.4","ppm","5","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"09/08/2021","AQS","010731003","1","0.4","ppm","5","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"09/09/2021","AQS","010731003","1","0.4","ppm","5","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"09/10/2021","AQS","010731003","1","0.4","ppm","5","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"09/11/2021","AQS","010731003","1","0.4","ppm","5","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"09/12/2021","AQS","010731003","1","0.4","ppm","5","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"09/13/2021","AQS","010731003","1","0.3","ppm","3","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"09/14/2021","AQS","010731003","1","0.4","ppm","5","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"09/15/2021","AQS","010731003","1","0.3","ppm","3","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"09/16/2021","AQS","010731003","1","0.3","ppm","3","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"09/17/2021","AQS","010731003","1","0.3","ppm","3","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"09/18/2021","AQS","010731003","1","0.3","ppm","3","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"09/19/2021","AQS","010731003","1","0.3","ppm","3","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"09/20/2021","AQS","010731003","1","0.3","ppm","3","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"09/21/2021","AQS","010731003","1","0.3","ppm","3","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"09/22/2021","AQS","010731003","1","0.3","ppm","3","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"09/23/2021","AQS","010731003","1","0.3","ppm","3","Fairfield","11","46.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"09/29/2021","AQS","010731003","1","0.3","ppm","3","Fairfield","10","42.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"09/30/2021","AQS","010731003","1","0.4","ppm","5","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"10/01/2021","AQS","010731003","1","0.5","ppm","6","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"10/02/2021","AQS","010731003","1","0.4","ppm","5","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"10/03/2021","AQS","010731003","1","0.2","ppm","2","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"10/04/2021","AQS","010731003","1","0.2","ppm","2","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"10/05/2021","AQS","010731003","1","0.2","ppm","2","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"10/06/2021","AQS","010731003","1","0.2","ppm","2","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"10/07/2021","AQS","010731003","1","0.4","ppm","5","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"10/08/2021","AQS","010731003","1","0.5","ppm","6","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"10/09/2021","AQS","010731003","1","0.7","ppm","8","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"10/10/2021","AQS","010731003","1","0.9","ppm","10","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"10/11/2021","AQS","010731003","1","0.3","ppm","3","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"10/12/2021","AQS","010731003","1","0.2","ppm","2","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"10/13/2021","AQS","010731003","1","0.2","ppm","2","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"10/14/2021","AQS","010731003","1","0.4","ppm","5","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"10/15/2021","AQS","010731003","1","0.4","ppm","5","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"10/16/2021","AQS","010731003","1","0.2","ppm","2","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"10/17/2021","AQS","010731003","1","0.3","ppm","3","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"10/18/2021","AQS","010731003","1","0.5","ppm","6","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"10/19/2021","AQS","010731003","1","0.7","ppm","8","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"10/20/2021","AQS","010731003","1","0.5","ppm","6","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"10/21/2021","AQS","010731003","1","0.2","ppm","2","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"10/22/2021","AQS","010731003","1","0.2","ppm","2","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"10/23/2021","AQS","010731003","1","0.4","ppm","5","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"10/24/2021","AQS","010731003","1","0.4","ppm","5","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"10/25/2021","AQS","010731003","1","0.1","ppm","1","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"10/26/2021","AQS","010731003","1","0.2","ppm","2","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"10/27/2021","AQS","010731003","1","0.2","ppm","2","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"10/28/2021","AQS","010731003","1","0.1","ppm","1","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"10/29/2021","AQS","010731003","1","0.1","ppm","1","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"10/30/2021","AQS","010731003","1","0.1","ppm","1","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"10/31/2021","AQS","010731003","1","0.2","ppm","2","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"11/01/2021","AQS","010731003","1","0.2","ppm","2","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"11/02/2021","AQS","010731003","1","0.2","ppm","2","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"11/03/2021","AQS","010731003","1","0.1","ppm","1","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"11/04/2021","AQS","010731003","1","0.1","ppm","1","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"11/05/2021","AQS","010731003","1","0.3","ppm","3","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"11/06/2021","AQS","010731003","1","0.4","ppm","5","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"11/07/2021","AQS","010731003","1","0.3","ppm","3","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"11/08/2021","AQS","010731003","1","0.5","ppm","6","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"11/09/2021","AQS","010731003","1","0.8","ppm","9","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"11/10/2021","AQS","010731003","1","0.6","ppm","7","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"11/11/2021","AQS","010731003","1","0.3","ppm","3","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"11/12/2021","AQS","010731003","1","0.4","ppm","5","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"11/13/2021","AQS","010731003","1","0.4","ppm","5","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"11/14/2021","AQS","010731003","1","0.5","ppm","6","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"11/15/2021","AQS","010731003","1","0.4","ppm","5","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"11/16/2021","AQS","010731003","1","0.4","ppm","5","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"11/17/2021","AQS","010731003","1","0.2","ppm","2","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"11/18/2021","AQS","010731003","1","0.2","ppm","2","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"11/19/2021","AQS","010731003","1","0.4","ppm","5","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"11/20/2021","AQS","010731003","1","0.5","ppm","6","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"11/21/2021","AQS","010731003","1","0.1","ppm","1","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"11/22/2021","AQS","010731003","1","0.1","ppm","1","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"11/23/2021","AQS","010731003","1","0.6","ppm","7","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"11/24/2021","AQS","010731003","1","0.8","ppm","9","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"11/25/2021","AQS","010731003","1","0.2","ppm","2","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"11/26/2021","AQS","010731003","1","0.3","ppm","3","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"11/27/2021","AQS","010731003","1","0.4","ppm","5","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"11/28/2021","AQS","010731003","1","0.2","ppm","2","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"11/29/2021","AQS","010731003","1","0.5","ppm","6","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"11/30/2021","AQS","010731003","1","0.6","ppm","7","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"12/01/2021","AQS","010731003","1","0.6","ppm","7","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"12/02/2021","AQS","010731003","1","0.4","ppm","5","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"12/03/2021","AQS","010731003","1","0.6","ppm","7","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"12/04/2021","AQS","010731003","1","0.6","ppm","7","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"12/05/2021","AQS","010731003","1","0.4","ppm","5","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"12/06/2021","AQS","010731003","1","0","ppm","0","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"12/07/2021","AQS","010731003","1","0.1","ppm","1","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"12/08/2021","AQS","010731003","1","0.5","ppm","6","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"12/09/2021","AQS","010731003","1","0.9","ppm","10","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"12/10/2021","AQS","010731003","1","0","ppm","0","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"12/11/2021","AQS","010731003","1","0","ppm","0","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"12/12/2021","AQS","010731003","1","0.4","ppm","5","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"12/13/2021","AQS","010731003","1","0.6","ppm","7","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"12/14/2021","AQS","010731003","1","0.8","ppm","9","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"12/15/2021","AQS","010731003","1","0.4","ppm","5","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"12/16/2021","AQS","010731003","1","0","ppm","0","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"12/17/2021","AQS","010731003","1","0","ppm","0","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"12/18/2021","AQS","010731003","1","0","ppm","0","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
